file_id,api,rank,operation,segment,offset,size,start,end,ost
2884237907000725258,POSIX,8,read,0,0,8,11.0581,11.0586,121
2884237907000725258,POSIX,8,read,1,0,16,11.0586,11.0586,121
2884237907000725258,POSIX,8,read,2,16,80,11.0586,11.0586,121
2884237907000725258,POSIX,8,read,3,96,512,11.0586,11.0586,121
2884237907000725258,POSIX,8,read,4,680,512,11.0588,11.0588,121
2884237907000725258,POSIX,8,read,5,136,544,11.0588,11.0588,121
2884237907000725258,POSIX,8,read,6,1072,328,11.0588,11.0588,121
2884237907000725258,POSIX,8,read,7,800,512,11.0588,11.0588,121
2884237907000725258,POSIX,8,read,8,4004548,65536,11.0592,11.0630,121
2884237907000725258,POSIX,8,read,9,1259548,65536,11.0633,11.0665,121
2884237907000725258,POSIX,8,read,10,5897048,65536,11.0668,11.0670,121
2884237907000725258,POSIX,8,read,11,2747048,65536,11.0672,11.0677,121
2884237907000725258,POSIX,8,read,12,4672048,65536,11.0679,11.0682,121
2884237907000725258,POSIX,8,read,13,3044548,65536,11.0685,11.0688,121
2884237907000725258,POSIX,8,read,14,5894548,65536,11.0691,11.0691,121
2884237907000725258,POSIX,8,read,15,1924548,65536,11.0693,11.0698,121
2884237907000725258,POSIX,8,read,16,164548,65536,11.0701,11.0721,121
2884237907000725258,POSIX,8,read,17,3434548,65536,11.0724,11.0728,121
2884237907000725258,POSIX,8,read,18,6789548,65536,11.0730,11.0731,121
2884237907000725258,POSIX,8,read,19,4627048,65536,11.0734,11.0737,121
2884237907000725258,POSIX,8,read,20,5799548,65536,11.0740,11.0742,121
2884237907000725258,POSIX,8,read,21,4737048,65536,11.0744,11.0747,121
2884237907000725258,POSIX,8,read,22,2652048,65536,11.0749,11.0754,121
2884237907000725258,POSIX,8,read,23,6159548,65536,11.0756,11.0759,121
2884237907000725258,POSIX,8,read,24,2537048,65536,11.0761,11.0766,121
2884237907000725258,POSIX,8,read,25,5562048,65536,11.0768,11.0770,121
2884237907000725258,POSIX,8,read,26,5787048,65536,11.0773,11.0775,121
2884237907000725258,POSIX,8,read,27,334548,65536,11.0777,11.0784,121
2884237907000725258,POSIX,8,read,28,4947048,65536,11.0788,11.0791,121
2884237907000725258,POSIX,8,read,29,4372048,65536,11.0794,11.0797,121
2884237907000725258,POSIX,8,read,30,1929548,65536,11.0800,11.0805,121
2884237907000725258,POSIX,8,read,31,5004548,65536,11.0808,11.0810,121
2884237907000725258,POSIX,8,read,32,2812048,65536,11.0813,11.0817,121
2884237907000725258,POSIX,8,read,33,7237048,65536,11.0820,11.0821,121
2884237907000725258,POSIX,8,read,34,5064548,65536,11.0823,11.0826,121
2884237907000725258,POSIX,8,read,35,5089548,65536,11.0828,11.0831,121
2884237907000725258,POSIX,8,read,36,172048,65536,11.0834,11.0841,121
2884237907000725258,POSIX,8,read,37,6059548,65536,11.0847,11.0849,121
2884237907000725258,POSIX,8,read,38,1679548,65536,11.0851,11.0857,121
2884237907000725258,POSIX,8,read,39,4524548,65536,11.0859,11.0862,121
2884237907000725258,POSIX,8,read,40,5834548,65536,11.0865,11.0868,121
2884237907000725258,POSIX,8,read,41,4689548,65536,11.0870,11.0870,121
2884237907000725258,POSIX,8,read,42,2289548,65536,11.0872,11.0877,121
2884237907000725258,POSIX,8,read,43,5032048,65536,11.0880,11.0880,121
2884237907000725258,POSIX,8,read,44,5937048,65536,11.0882,11.0884,121
2884237907000725258,POSIX,8,read,45,4894548,65536,11.0887,11.0890,121
2884237907000725258,POSIX,8,read,46,1899548,65536,11.0892,11.0898,121
2884237907000725258,POSIX,8,read,47,3462048,65536,11.0900,11.0904,121
2884237907000725258,POSIX,8,read,48,2389548,65536,11.0906,11.0911,121
2884237907000725258,POSIX,8,read,49,7802048,37500,11.0914,11.0914,121
2884237907000725258,POSIX,8,read,50,2697048,65536,11.0917,11.0922,121
2884237907000725258,POSIX,8,read,51,7602048,65536,11.0924,11.0925,121
2884237907000725258,POSIX,8,read,52,3992048,65536,11.0927,11.0930,121
2884237907000725258,POSIX,8,read,53,2697048,65536,11.0933,11.0933,121
2884237907000725258,POSIX,8,read,54,7014548,65536,11.0935,11.0937,121
2884237907000725258,POSIX,8,read,55,3119548,65536,11.0939,11.0944,121
2884237907000725258,POSIX,8,read,56,6319548,65536,11.0955,11.0957,121
2884237907000725258,POSIX,8,read,57,7667048,65536,11.0959,11.0960,121
2884237907000725258,POSIX,8,read,58,472048,65536,11.0962,11.0969,121
2884237907000725258,POSIX,8,read,59,4912048,65536,11.0971,11.0971,121
2884237907000725258,POSIX,8,read,60,6964548,65536,11.0974,11.0975,121
2884237907000725258,POSIX,8,read,61,5934548,65536,11.0977,11.0978,121
2884237907000725258,POSIX,8,read,62,2792048,65536,11.0980,11.0980,121
2884237907000725258,POSIX,8,read,63,3837048,65536,11.0982,11.0986,121
2884237907000725258,POSIX,8,read,64,5644548,65536,11.0989,11.0991,121
2884237907000725258,POSIX,8,read,65,2857048,65536,11.0993,11.0998,121
2884237907000725258,POSIX,8,read,66,6699548,65536,11.1000,11.1002,121
2884237907000725258,POSIX,8,read,67,2864548,65536,11.1004,11.1009,121
2884237907000725258,POSIX,8,read,68,7834548,5000,11.1011,11.1011,121
2884237907000725258,POSIX,8,read,69,7532048,65536,11.1013,11.1014,121
