file_id,api,rank,operation,segment,offset,size,start,end,ost
17783229886099372132,POSIX,4,read,0,0,262144,11.0597,11.0607,129
17783229886099372132,POSIX,4,read,1,262144,262144,11.0648,11.0784,129
17783229886099372132,POSIX,4,read,2,524288,262144,11.0806,11.0826,129
17783229886099372132,POSIX,4,read,3,786432,262144,11.0863,11.0886,129
17783229886099372132,POSIX,4,read,4,1048576,262144,11.0904,11.0927,129
17783229886099372132,POSIX,4,read,5,1310720,262144,11.0945,11.0968,129
17783229886099372132,POSIX,4,read,6,1572864,262144,11.0987,11.1010,129
17783229886099372132,POSIX,4,read,7,1835008,262144,11.1030,11.1053,129
17783229886099372132,POSIX,4,read,8,2097152,262144,11.1067,11.1089,129
17783229886099372132,POSIX,4,read,9,2359296,262144,11.1405,11.1427,129
17783229886099372132,POSIX,4,read,10,2621440,262144,11.1444,11.1464,129
17783229886099372132,POSIX,4,read,11,2883584,262144,11.1479,11.1499,129
17783229886099372132,POSIX,4,read,12,3145728,262144,11.1515,11.1535,129
17783229886099372132,POSIX,4,read,13,3407872,262144,11.1550,11.1569,129
17783229886099372132,POSIX,4,read,14,3670016,262144,11.1585,11.1604,129
17783229886099372132,POSIX,4,read,15,3932160,262144,11.1620,11.1639,129
17783229886099372132,POSIX,4,read,16,4194304,262144,11.1654,11.1673,129
17783229886099372132,POSIX,4,read,17,4456448,262144,11.1688,11.1706,129
17783229886099372132,POSIX,4,read,18,4718592,262144,11.2018,11.2037,129
17783229886099372132,POSIX,4,read,19,4980736,262144,11.2053,11.2072,129
17783229886099372132,POSIX,4,read,20,5242880,262144,11.2087,11.2106,129
17783229886099372132,POSIX,4,read,21,5505024,262144,11.2122,11.2140,129
17783229886099372132,POSIX,4,read,22,5767168,262144,11.2155,11.2173,129
17783229886099372132,POSIX,4,read,23,6029312,262144,11.2188,11.2206,129
17783229886099372132,POSIX,4,read,24,6291456,262144,11.2221,11.2239,129
17783229886099372132,POSIX,4,read,25,6553600,262144,11.2254,11.2271,129
17783229886099372132,POSIX,4,read,26,6815744,262144,11.2286,11.2303,129
17783229886099372132,POSIX,4,read,27,7077888,262144,11.2619,11.2636,129
17783229886099372132,POSIX,4,read,28,7340032,262144,11.2653,11.2670,129
17783229886099372132,POSIX,4,read,29,7602176,262144,11.2685,11.2702,129
17783229886099372132,POSIX,4,read,30,7864320,262144,11.2717,11.2733,129
17783229886099372132,POSIX,4,read,31,8126464,262144,11.2749,11.2765,129
17783229886099372132,POSIX,4,read,32,8388608,262144,11.2780,11.2796,129
17783229886099372132,POSIX,4,read,33,8650752,262144,11.2811,11.2827,129
17783229886099372132,POSIX,4,read,34,8912896,262144,11.2842,11.2858,129
17783229886099372132,POSIX,4,read,35,9175040,262144,11.3168,11.3183,129
17783229886099372132,POSIX,4,read,36,9437184,262144,11.3199,11.3215,129
17783229886099372132,POSIX,4,read,37,9699328,262144,11.3230,11.3245,129
17783229886099372132,POSIX,4,read,38,9961472,262144,11.3260,11.3275,129
17783229886099372132,POSIX,4,read,39,10223616,262144,11.3290,11.3305,129
17783229886099372132,POSIX,4,read,40,10485760,262144,11.3320,11.3334,129
17783229886099372132,POSIX,4,read,41,10747904,262144,11.3349,11.3363,129
17783229886099372132,POSIX,4,read,42,11010048,262144,11.3379,11.3392,129
17783229886099372132,POSIX,4,read,43,11272192,262144,11.3408,11.3421,129
17783229886099372132,POSIX,4,read,44,11534336,262144,11.3734,11.3748,129
17783229886099372132,POSIX,4,read,45,11796480,262144,11.3764,11.3778,129
17783229886099372132,POSIX,4,read,46,12058624,262144,11.3793,11.3806,129
17783229886099372132,POSIX,4,read,47,12320768,262144,11.3821,11.3834,129
17783229886099372132,POSIX,4,read,48,12582912,262144,11.3849,11.3862,129
17783229886099372132,POSIX,4,read,49,12845056,262144,11.3877,11.3890,129
17783229886099372132,POSIX,4,read,50,13107200,262144,11.3905,11.3917,129
17783229886099372132,POSIX,4,read,51,13369344,262144,11.3932,11.3944,129
17783229886099372132,POSIX,4,read,52,13631488,262144,11.3960,11.3972,129
17783229886099372132,POSIX,4,read,53,13893632,262144,11.4286,11.4298,129
17783229886099372132,POSIX,4,read,54,14155776,262144,11.4314,11.4326,129
17783229886099372132,POSIX,4,read,55,14417920,262144,11.4341,11.4352,129
17783229886099372132,POSIX,4,read,56,14680064,262144,11.4368,11.4379,129
17783229886099372132,POSIX,4,read,57,14942208,262144,11.4394,11.4405,129
17783229886099372132,POSIX,4,read,58,15204352,262144,11.4420,11.4431,129
17783229886099372132,POSIX,4,read,59,15466496,262144,11.4446,11.4456,129
17783229886099372132,POSIX,4,read,60,15728640,262144,11.4472,11.4482,129
17783229886099372132,POSIX,4,read,61,15990784,262144,11.4801,11.4811,129
17783229886099372132,POSIX,4,read,62,16252928,262144,11.4827,11.4837,129
17783229886099372132,POSIX,4,read,63,16515072,262144,11.4852,11.4862,129
17783229886099372132,POSIX,4,read,64,16777216,262144,11.4877,11.4887,129
17783229886099372132,POSIX,4,read,65,17039360,262144,11.4903,11.4913,129
17783229886099372132,POSIX,4,read,66,17301504,262144,11.4928,11.4937,129
17783229886099372132,POSIX,4,read,67,17563648,262144,11.4952,11.4961,129
17783229886099372132,POSIX,4,read,68,17825792,262144,11.4977,11.4985,129
17783229886099372132,POSIX,4,read,69,18087936,262144,11.5000,11.5009,129
17783229886099372132,POSIX,4,read,70,18350080,262144,11.5326,11.5335,129
17783229886099372132,POSIX,4,read,71,18612224,262144,11.5351,11.5359,129
17783229886099372132,POSIX,4,read,72,18874368,262144,11.5374,11.5382,129
17783229886099372132,POSIX,4,read,73,19136512,262144,11.5397,11.5405,129
17783229886099372132,POSIX,4,read,74,19398656,262144,11.5420,11.5428,129
17783229886099372132,POSIX,4,read,75,19660800,262144,11.5443,11.5451,129
17783229886099372132,POSIX,4,read,76,19922944,262144,11.5466,11.5473,129
17783229886099372132,POSIX,4,read,77,20185088,262144,11.5488,11.5495,129
17783229886099372132,POSIX,4,read,78,20447232,262144,11.5510,11.5517,129
17783229886099372132,POSIX,4,read,79,20709376,262144,11.5838,11.5845,129
17783229886099372132,POSIX,4,read,80,20971520,262144,11.5861,11.5867,129
17783229886099372132,POSIX,4,read,81,21233664,262144,11.5883,11.5889,129
17783229886099372132,POSIX,4,read,82,21495808,262144,11.5904,11.5910,129
17783229886099372132,POSIX,4,read,83,21757952,262144,11.5925,11.5931,129
17783229886099372132,POSIX,4,read,84,22020096,262144,11.5946,11.5952,129
17783229886099372132,POSIX,4,read,85,22282240,262144,11.5967,11.5972,129
17783229886099372132,POSIX,4,read,86,22544384,262144,11.5988,11.5993,129
