file_id,api,rank,operation,segment,offset,size,start,end,ost
18344757288158250290,POSIX,0,read,0,0,4194304,36.3370,36.3430,225
18344757288158250290,POSIX,0,read,1,156692089,22,36.3431,36.3434,225
18344757288158250290,POSIX,0,read,2,156692111,0,36.3434,36.3434,
18344757288158250290,POSIX,0,read,3,156692069,42,36.3435,36.3435,225
18344757288158250290,POSIX,0,read,4,156691987,124,36.3435,36.3435,225
18344757288158250290,POSIX,0,read,5,0,4194304,36.3436,36.3439,225
18344757288158250290,POSIX,0,read,6,4194304,4194304,36.3489,36.3564,225
18344757288158250290,POSIX,0,read,7,8388608,4194304,36.3611,36.3675,225
18344757288158250290,POSIX,0,read,8,12582912,4194304,36.3715,36.3818,225
18344757288158250290,POSIX,0,read,9,16777216,4194304,36.3863,36.3872,225
18344757288158250290,POSIX,0,read,10,20971520,4194304,36.3912,36.4080,225
18344757288158250290,POSIX,0,read,11,25165824,4194304,36.4131,36.4143,225
18344757288158250290,POSIX,0,read,12,29360128,4194304,36.4187,36.4326,225
18344757288158250290,POSIX,0,read,13,33554432,4194304,36.4384,36.4400,225
18344757288158250290,POSIX,0,read,14,37748736,4194304,36.4442,36.4593,225
18344757288158250290,POSIX,0,read,15,41943040,4194304,36.4640,36.4649,225
18344757288158250290,POSIX,0,read,16,46137344,4194304,36.4692,36.4843,225
18344757288158250290,POSIX,0,read,17,50331648,4194304,36.4892,36.4900,225
18344757288158250290,POSIX,0,read,18,54525952,4194304,36.4942,36.5088,225
18344757288158250290,POSIX,0,read,19,58720256,4194304,36.5138,36.5147,225
18344757288158250290,POSIX,0,read,20,62914560,4194304,36.5188,36.5336,225
18344757288158250290,POSIX,0,read,21,67108864,4194304,36.5381,36.5389,225
18344757288158250290,POSIX,0,read,22,71303168,4194304,36.5430,36.5572,225
18344757288158250290,POSIX,0,read,23,75497472,4194304,36.5617,36.5628,225
18344757288158250290,POSIX,0,read,24,79691776,4194304,36.5671,36.5829,225
18344757288158250290,POSIX,0,read,25,83886080,4194304,36.5873,36.5882,225
18344757288158250290,POSIX,0,read,26,88080384,4194304,36.5924,36.5956,225
18344757288158250290,POSIX,0,read,27,92274688,4194304,36.5998,36.6018,225
18344757288158250290,POSIX,0,read,28,96468992,4194304,36.6074,36.6097,225
18344757288158250290,POSIX,0,read,29,100663296,4194304,36.6141,36.6162,225
18344757288158250290,POSIX,0,read,30,104857600,4194304,36.6201,36.6222,225
18344757288158250290,POSIX,0,read,31,109051904,4194304,36.6261,36.6288,225
18344757288158250290,POSIX,0,read,32,113246208,4194304,36.6332,36.6353,225
18344757288158250290,POSIX,0,read,33,117440512,4194304,36.6395,36.6418,225
18344757288158250290,POSIX,0,read,34,121634816,4194304,36.6457,36.6476,225
18344757288158250290,POSIX,0,read,35,125829120,4194304,36.6522,36.6545,225
18344757288158250290,POSIX,0,read,36,130023424,4194304,36.6588,36.6608,225
18344757288158250290,POSIX,0,read,37,134217728,4194304,36.6650,36.6672,225
18344757288158250290,POSIX,0,read,38,138412032,4194304,36.6712,36.6733,225
18344757288158250290,POSIX,0,read,39,142606336,4194304,36.6783,36.6804,225
18344757288158250290,POSIX,0,read,40,146800640,4194304,36.6877,36.6895,225
18344757288158250290,POSIX,0,read,41,150994944,4194304,36.6939,36.6958,225
18344757288158250290,POSIX,0,read,42,155189248,1502863,36.7001,36.7007,225
18344757288158250290,POSIX,0,read,43,0,4194304,40.3657,40.3664,225
18344757288158250290,POSIX,0,read,44,156692089,22,40.3668,40.3668,225
18344757288158250290,POSIX,0,read,45,156692111,0,40.3668,40.3668,
18344757288158250290,POSIX,0,read,46,156692069,42,40.3668,40.3669,225
18344757288158250290,POSIX,0,read,47,156691987,124,40.3669,40.3669,225
18344757288158250290,POSIX,0,read,48,0,4194304,40.3676,40.3680,225
18344757288158250290,POSIX,0,read,49,4194304,4194304,40.3731,40.3735,225
18344757288158250290,POSIX,0,read,50,8388608,4194304,40.3779,40.3783,225
18344757288158250290,POSIX,0,read,51,12582912,4194304,40.3829,40.3833,225
18344757288158250290,POSIX,0,read,52,16777216,4194304,40.3877,40.3881,225
18344757288158250290,POSIX,0,read,53,20971520,4194304,40.3926,40.3929,225
18344757288158250290,POSIX,0,read,54,25165824,4194304,40.3975,40.3979,225
18344757288158250290,POSIX,0,read,55,29360128,4194304,40.4021,40.4025,225
18344757288158250290,POSIX,0,read,56,33554432,4194304,40.4067,40.4071,225
18344757288158250290,POSIX,0,read,57,37748736,4194304,40.4114,40.4118,225
18344757288158250290,POSIX,0,read,58,41943040,4194304,40.4161,40.4164,225
18344757288158250290,POSIX,0,read,59,46137344,4194304,40.4207,40.4210,225
18344757288158250290,POSIX,0,read,60,50331648,4194304,40.4251,40.4255,225
18344757288158250290,POSIX,0,read,61,54525952,4194304,40.4296,40.4299,225
18344757288158250290,POSIX,0,read,62,58720256,4194304,40.4341,40.4345,225
18344757288158250290,POSIX,0,read,63,62914560,4194304,40.4387,40.4391,225
18344757288158250290,POSIX,0,read,64,67108864,4194304,40.4431,40.4435,225
18344757288158250290,POSIX,0,read,65,71303168,4194304,40.4475,40.4479,225
18344757288158250290,POSIX,0,read,66,75497472,4194304,40.4522,40.4526,225
18344757288158250290,POSIX,0,read,67,79691776,4194304,40.4569,40.4572,225
18344757288158250290,POSIX,0,read,68,83886080,4194304,40.4613,40.4616,225
18344757288158250290,POSIX,0,read,69,88080384,4194304,40.4657,40.4661,225
18344757288158250290,POSIX,0,read,70,92274688,4194304,40.4704,40.4708,225
18344757288158250290,POSIX,0,read,71,96468992,4194304,40.4749,40.4753,225
18344757288158250290,POSIX,0,read,72,100663296,4194304,40.4794,40.4798,225
18344757288158250290,POSIX,0,read,73,104857600,4194304,40.4840,40.4845,225
18344757288158250290,POSIX,0,read,74,109051904,4194304,40.4886,40.4890,225
18344757288158250290,POSIX,0,read,75,113246208,4194304,40.4932,40.4936,225
18344757288158250290,POSIX,0,read,76,117440512,4194304,40.4977,40.4981,225
18344757288158250290,POSIX,0,read,77,121634816,4194304,40.5023,40.5027,225
18344757288158250290,POSIX,0,read,78,125829120,4194304,40.5068,40.5071,225
18344757288158250290,POSIX,0,read,79,130023424,4194304,40.5113,40.5116,225
18344757288158250290,POSIX,0,read,80,134217728,4194304,40.5158,40.5162,225
18344757288158250290,POSIX,0,read,81,138412032,4194304,40.5202,40.5206,225
18344757288158250290,POSIX,0,read,82,142606336,4194304,40.5248,40.5252,225
18344757288158250290,POSIX,0,read,83,146800640,4194304,40.5293,40.5297,225
18344757288158250290,POSIX,0,read,84,150994944,4194304,40.5339,40.5343,225
18344757288158250290,POSIX,0,read,85,155189248,1502863,40.5385,40.5387,225
18344757288158250290,POSIX,0,read,86,0,4194304,43.9229,43.9233,225
18344757288158250290,POSIX,0,read,87,156692089,22,43.9239,43.9239,225
18344757288158250290,POSIX,0,read,88,156692111,0,43.9239,43.9239,
18344757288158250290,POSIX,0,read,89,156692069,42,43.9240,43.9240,225
18344757288158250290,POSIX,0,read,90,156691987,124,43.9241,43.9241,225
18344757288158250290,POSIX,0,read,91,0,4194304,43.9242,43.9246,225
18344757288158250290,POSIX,0,read,92,4194304,4194304,43.9297,43.9304,225
18344757288158250290,POSIX,0,read,93,8388608,4194304,43.9348,43.9355,225
18344757288158250290,POSIX,0,read,94,12582912,4194304,43.9399,43.9406,225
18344757288158250290,POSIX,0,read,95,16777216,4194304,43.9450,43.9457,225
18344757288158250290,POSIX,0,read,96,20971520,4194304,43.9500,43.9507,225
18344757288158250290,POSIX,0,read,97,25165824,4194304,43.9551,43.9558,225
18344757288158250290,POSIX,0,read,98,29360128,4194304,43.9600,43.9607,225
18344757288158250290,POSIX,0,read,99,33554432,4194304,43.9649,43.9656,225
18344757288158250290,POSIX,0,read,100,37748736,4194304,43.9697,43.9704,225
18344757288158250290,POSIX,0,read,101,41943040,4194304,43.9746,43.9752,225
18344757288158250290,POSIX,0,read,102,46137344,4194304,43.9794,43.9801,225
18344757288158250290,POSIX,0,read,103,50331648,4194304,43.9843,43.9849,225
18344757288158250290,POSIX,0,read,104,54525952,4194304,43.9890,43.9896,225
18344757288158250290,POSIX,0,read,105,58720256,4194304,43.9937,43.9944,225
18344757288158250290,POSIX,0,read,106,62914560,4194304,43.9984,43.9990,225
18344757288158250290,POSIX,0,read,107,67108864,4194304,44.0030,44.0037,225
18344757288158250290,POSIX,0,read,108,71303168,4194304,44.0075,44.0081,225
18344757288158250290,POSIX,0,read,109,75497472,4194304,44.0121,44.0127,225
18344757288158250290,POSIX,0,read,110,79691776,4194304,44.0170,44.0177,225
18344757288158250290,POSIX,0,read,111,83886080,4194304,44.0217,44.0224,225
18344757288158250290,POSIX,0,read,112,88080384,4194304,44.0265,44.0272,225
18344757288158250290,POSIX,0,read,113,92274688,4194304,44.0313,44.0319,225
18344757288158250290,POSIX,0,read,114,96468992,4194304,44.0362,44.0368,225
18344757288158250290,POSIX,0,read,115,100663296,4194304,44.0410,44.0417,225
