file_id,api,rank,operation,segment,offset,size,start,end,ost
17997792038368286622,POSIX,0,read,0,0,262144,1.6162,1.6174,292
17997792038368286622,POSIX,0,read,1,262958,1,1.6282,1.6338,292
17997792038368286622,POSIX,0,read,2,262959,262144,1.6338,1.6345,292
17997792038368286622,POSIX,0,read,3,525917,1,1.6385,1.6385,292
17997792038368286622,POSIX,0,read,4,525918,262144,1.6385,1.6390,292
17997792038368286622,POSIX,0,read,5,788876,1,1.6435,1.6435,292
17997792038368286622,POSIX,0,read,6,788877,262144,1.6435,1.6440,292
17997792038368286622,POSIX,0,read,7,1051835,1,1.6478,1.6478,292
17997792038368286622,POSIX,0,read,8,1051836,262144,1.6478,1.6483,292
17997792038368286622,POSIX,0,read,9,1314794,1,1.6527,1.6527,292
17997792038368286622,POSIX,0,read,10,1314795,262144,1.6527,1.6532,292
17997792038368286622,POSIX,0,read,11,1577753,1,1.6569,1.6573,292
17997792038368286622,POSIX,0,read,12,1577754,262144,1.6573,1.6578,292
17997792038368286622,POSIX,0,read,13,1839898,262144,1.6616,1.6620,292
17997792038368286622,POSIX,0,read,14,2103671,1,1.6668,1.6668,292
17997792038368286622,POSIX,0,read,15,2103672,262144,1.6668,1.6672,292
17997792038368286622,POSIX,0,read,16,2366630,1,1.6711,1.6711,292
17997792038368286622,POSIX,0,read,17,2366631,262144,1.6711,1.6715,292
17997792038368286622,POSIX,0,read,18,2629589,1,1.6758,1.6758,292
17997792038368286622,POSIX,0,read,19,2629590,262144,1.6758,1.6763,292
17997792038368286622,POSIX,0,read,20,2892548,1,1.6800,1.6803,292
17997792038368286622,POSIX,0,read,21,2892549,262144,1.6803,1.6807,292
17997792038368286622,POSIX,0,read,22,3155507,1,1.6850,1.6850,292
17997792038368286622,POSIX,0,read,23,3155508,262144,1.6850,1.6854,292
17997792038368286622,POSIX,0,read,24,3418466,1,1.6891,1.6891,292
17997792038368286622,POSIX,0,read,25,3418467,262144,1.6891,1.6895,292
17997792038368286622,POSIX,0,read,26,3681425,1,1.6938,1.6938,292
17997792038368286622,POSIX,0,read,27,3681426,262144,1.6938,1.6942,292
17997792038368286622,POSIX,0,read,28,3944384,1,1.6981,1.6981,292
17997792038368286622,POSIX,0,read,29,3944385,262144,1.6981,1.6985,292
17997792038368286622,POSIX,0,read,30,4207343,1,1.7022,1.7024,292
17997792038368286622,POSIX,0,read,31,4207344,262144,1.7024,1.7027,292
17997792038368286622,POSIX,0,read,32,4470302,1,1.7070,1.7070,292
17997792038368286622,POSIX,0,read,33,4470303,262144,1.7070,1.7073,292
17997792038368286622,POSIX,0,read,34,4733261,1,1.7111,1.7111,292
17997792038368286622,POSIX,0,read,35,4733262,262144,1.7111,1.7114,292
17997792038368286622,POSIX,0,read,36,4996220,1,1.7157,1.7157,292
17997792038368286622,POSIX,0,read,37,4996221,262144,1.7157,1.7160,292
17997792038368286622,POSIX,0,read,38,5259179,1,1.7196,1.7197,292
17997792038368286622,POSIX,0,read,39,5259180,262144,1.7197,1.7199,292
17997792038368286622,POSIX,0,read,40,5522138,1,1.7242,1.7244,292
17997792038368286622,POSIX,0,read,41,5522139,262144,1.7244,1.7246,292
17997792038368286622,POSIX,0,read,42,5785097,1,1.7283,1.7283,292
17997792038368286622,POSIX,0,read,43,5785098,262144,1.7283,1.7285,292
17997792038368286622,POSIX,0,read,44,6047242,262144,1.7324,1.7326,292
17997792038368286622,POSIX,0,read,45,6311015,1,1.7369,1.7369,292
17997792038368286622,POSIX,0,read,46,6311016,262144,1.7369,1.7371,292
17997792038368286622,POSIX,0,read,47,6573974,1,1.7408,1.7408,292
17997792038368286622,POSIX,0,read,48,6573975,262144,1.7408,1.7410,292
17997792038368286622,POSIX,0,read,49,6836933,1,1.7453,1.7454,292
17997792038368286622,POSIX,0,read,50,6836934,262144,1.7454,1.7455,292
17997792038368286622,POSIX,0,read,51,7099892,1,1.7492,1.7492,292
17997792038368286622,POSIX,0,read,52,7099893,262144,1.7492,1.7494,292
17997792038368286622,POSIX,0,read,53,7362851,1,1.7536,1.7536,292
17997792038368286622,POSIX,0,read,54,7362852,262144,1.7536,1.7538,292
17997792038368286622,POSIX,0,read,55,7625810,1,1.7575,1.7575,292
17997792038368286622,POSIX,0,read,56,7625811,262144,1.7575,1.7576,292
17997792038368286622,POSIX,0,read,57,7888769,1,1.7620,1.7620,292
17997792038368286622,POSIX,0,read,58,7888770,114885,1.7620,1.7620,292
17997792038368286622,POSIX,0,read,59,8003655,0,1.7620,1.7621,
17997792038368286622,POSIX,0,read,60,0,262144,128.9547,128.9548,292
17997792038368286622,POSIX,0,read,61,262958,1,128.9596,128.9596,292
17997792038368286622,POSIX,0,read,62,262959,262144,128.9596,128.9596,292
17997792038368286622,POSIX,0,read,63,525917,1,128.9633,128.9633,292
17997792038368286622,POSIX,0,read,64,525918,262144,128.9633,128.9634,292
17997792038368286622,POSIX,0,read,65,788876,1,128.9676,128.9676,292
17997792038368286622,POSIX,0,read,66,788877,262144,128.9676,128.9677,292
17997792038368286622,POSIX,0,read,67,1051835,1,128.9713,128.9713,292
17997792038368286622,POSIX,0,read,68,1051836,262144,128.9713,128.9713,292
17997792038368286622,POSIX,0,read,69,1314794,1,128.9756,128.9756,292
17997792038368286622,POSIX,0,read,70,1314795,262144,128.9756,128.9756,292
17997792038368286622,POSIX,0,read,71,1577753,1,128.9793,128.9793,292
17997792038368286622,POSIX,0,read,72,1577754,262144,128.9793,128.9793,292
17997792038368286622,POSIX,0,read,73,1839898,262144,128.9829,128.9830,292
17997792038368286622,POSIX,0,read,74,2103671,1,128.9876,128.9876,292
17997792038368286622,POSIX,0,read,75,2103672,262144,128.9876,128.9876,292
17997792038368286622,POSIX,0,read,76,2366630,1,128.9913,128.9913,292
17997792038368286622,POSIX,0,read,77,2366631,262144,128.9913,128.9913,292
17997792038368286622,POSIX,0,read,78,2629589,1,128.9955,128.9955,292
17997792038368286622,POSIX,0,read,79,2629590,262144,128.9955,128.9956,292
17997792038368286622,POSIX,0,read,80,2892548,1,128.9992,128.9992,292
17997792038368286622,POSIX,0,read,81,2892549,262144,128.9992,128.9992,292
17997792038368286622,POSIX,0,read,82,3155507,1,129.0035,129.0035,292
17997792038368286622,POSIX,0,read,83,3155508,262144,129.0035,129.0035,292
17997792038368286622,POSIX,0,read,84,3418466,1,129.0071,129.0071,292
17997792038368286622,POSIX,0,read,85,3418467,262144,129.0071,129.0072,292
17997792038368286622,POSIX,0,read,86,3681425,1,129.0114,129.0114,292
17997792038368286622,POSIX,0,read,87,3681426,262144,129.0114,129.0114,292
17997792038368286622,POSIX,0,read,88,3944384,1,129.0153,129.0153,292
