file_id,api,rank,operation,segment,offset,size,start,end,ost
2986179225372261677,POSIX,0,read,0,0,262144,81.1994,81.1998,18
2986179225372261677,POSIX,0,read,1,262958,1,81.2040,81.2087,18
2986179225372261677,POSIX,0,read,2,262959,262144,81.2087,81.2088,18
2986179225372261677,POSIX,0,read,3,525917,1,82.1506,82.1506,18
2986179225372261677,POSIX,0,read,4,525918,262144,82.1506,82.1506,18
2986179225372261677,POSIX,0,read,5,788876,1,82.1551,82.1551,18
2986179225372261677,POSIX,0,read,6,788877,262144,82.1551,82.1552,18
2986179225372261677,POSIX,0,read,7,1051835,1,82.1599,82.1599,18
2986179225372261677,POSIX,0,read,8,1051836,262144,82.1599,82.1600,18
2986179225372261677,POSIX,0,read,9,1314794,1,82.1636,82.1636,18
2986179225372261677,POSIX,0,read,10,1314795,262144,82.1636,82.1637,18
2986179225372261677,POSIX,0,read,11,1577753,1,82.1679,82.1679,18
2986179225372261677,POSIX,0,read,12,1577754,262144,82.1679,82.1679,18
2986179225372261677,POSIX,0,read,13,1840712,1,82.1715,82.1715,18
2986179225372261677,POSIX,0,read,14,1840713,262144,82.1715,82.1716,18
2986179225372261677,POSIX,0,read,15,2103671,1,82.1757,82.1757,18
2986179225372261677,POSIX,0,read,16,2103672,262144,82.1757,82.1758,18
2986179225372261677,POSIX,0,read,17,2366630,1,82.1793,82.1793,18
2986179225372261677,POSIX,0,read,18,2366631,262144,82.1793,82.1793,18
2986179225372261677,POSIX,0,read,19,2628775,262144,83.1264,83.1265,18
2986179225372261677,POSIX,0,read,20,2892548,1,83.1313,83.1313,18
2986179225372261677,POSIX,0,read,21,2892549,262144,83.1313,83.1315,18
2986179225372261677,POSIX,0,read,22,3155507,1,83.1351,83.1351,18
2986179225372261677,POSIX,0,read,23,3155508,262144,83.1351,83.1352,18
2986179225372261677,POSIX,0,read,24,3418466,1,83.1395,83.1395,18
2986179225372261677,POSIX,0,read,25,3418467,262144,83.1395,83.1396,18
2986179225372261677,POSIX,0,read,26,3681425,1,83.1432,83.1432,18
2986179225372261677,POSIX,0,read,27,3681426,262144,83.1432,83.1432,18
2986179225372261677,POSIX,0,read,28,3944384,1,83.1474,83.1474,18
2986179225372261677,POSIX,0,read,29,3944385,262144,83.1474,83.1475,18
2986179225372261677,POSIX,0,read,30,4207343,1,83.1511,83.1511,18
2986179225372261677,POSIX,0,read,31,4207344,262144,83.1511,83.1512,18
2986179225372261677,POSIX,0,read,32,4470302,1,84.1029,84.1029,18
